Timestamp,WS_ms,variable,WindDir_deg,BP_mbar
2026-07-09 07:42:22,,WindDir_deg,55.0,
2026-07-09 07:42:23,,WindDir_deg,63.0,
2026-07-09 07:42:26,,WindDir_deg,55.0,
2026-07-09 07:42:27,,WindDir_deg,88.0,
2026-07-09 07:42:28,,WindDir_deg,46.0,
2026-07-09 07:42:29,,WindDir_deg,52.0,
2026-07-09 07:42:30,,WindDir_deg,53.0,
2026-07-09 07:42:33,,WindDir_deg,77.0,
2026-07-09 07:42:34,,WindDir_deg,5.0,
2026-07-09 07:42:35,,WindDir_deg,26.0,
2026-07-09 07:42:39,,WindDir_deg,69.0,
2026-07-09 07:42:40,,WindDir_deg,19.0,
2026-07-09 07:42:44,,WindDir_deg,81.0,
2026-07-09 07:42:46,,WindDir_deg,94.0,
2026-07-09 07:42:50,,WindDir_deg,56.0,
2026-07-09 07:42:51,,WindDir_deg,18.0,
2026-07-09 07:42:55,,WindDir_deg,74.0,
2026-07-09 07:42:58,,WindDir_deg,63.0,
2026-07-09 07:42:59,,WindDir_deg,36.0,
2026-07-09 07:43:02,,WindDir_deg,39.0,
2026-07-09 07:43:03,,WindDir_deg,60.0,
2026-07-09 07:43:04,,WindDir_deg,56.0,
2026-07-09 07:43:05,,WindDir_deg,87.0,
2026-07-09 07:43:06,,WindDir_deg,75.0,
2026-07-09 07:43:07,,WindDir_deg,65.0,
2026-07-09 07:43:08,,WindDir_deg,87.0,
2026-07-09 07:43:09,,WindDir_deg,84.0,
2026-07-09 07:43:10,,WindDir_deg,81.0,
2026-07-09 07:43:12,,WindDir_deg,76.0,
2026-07-09 07:43:13,,WindDir_deg,49.0,
2026-07-09 07:43:15,,WindDir_deg,70.0,
2026-07-09 07:43:21,,WindDir_deg,78.0,
2026-07-09 07:43:22,,WindDir_deg,57.0,
2026-07-09 07:43:23,,WindDir_deg,6.0,
2026-07-09 07:43:34,,WindDir_deg,75.0,
2026-07-09 07:43:40,,WindDir_deg,68.0,
2026-07-09 07:43:43,,WindDir_deg,36.0,
2026-07-09 07:43:44,,WindDir_deg,80.0,
2026-07-09 07:43:45,,WindDir_deg,87.0,
2026-07-09 07:43:52,,WindDir_deg,93.0,
2026-07-09 07:43:55,,WindDir_deg,78.0,
2026-07-09 07:43:59,,WindDir_deg,93.0,
2026-07-09 07:44:06,,WindDir_deg,55.0,
2026-07-09 07:44:15,,WindDir_deg,91.0,
